ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
36,prattprattpratt,Sat Nov 28 01:45:37 +0000 2020,"' . plays the #namegame &amp; describes her kids:\n\n: ""loving""\n: ""kind, caring""'",0.49,0.0,0.51,0.03,0.45,0.52
37,prattprattpratt,Sat Nov 28 01:23:25 +0000 2020,"'we have our own conversation, our own language, i have my own name i just am beside myself.\n\nfollowing the birth of and \'s daughter, opens up about the ""blessing"" of becoming a grandmother.\n\n hosts '",0.09,0.0,0.91,0.05,0.36,0.58
38,prattprattpratt,Sat Nov 28 01:11:32 +0000 2020,"' music has been the way to tell story, to express. listen to den3ten songs [] a rapper that shares the inside true story of things happening... support, like, subscribe and share.\n#music #rap #usa #djkhaled #drake #california #winter #trump'",0.23,0.0,0.77,0.06,0.25,0.69
39,prattprattpratt,Sat Nov 28 01:01:51 +0000 2020,"' while i\'m not a fan of re-booting/remaking films just because whatever, if ""close encounters"" is ever remade, should be offered the lead, imo.\nironically, would now make a fantastic federal gov\'t bad guy, too!\n(or, if not ""bad"", questionable...)'",0.18,0.12,0.7,0.03,0.38,0.59
40,prattprattpratt,Sat Nov 28 00:48:40 +0000 2020,' thank you big sis it means a lot ',0.22,0.0,0.78,0.03,0.42,0.54
41,prattprattpratt,Sat Nov 28 00:48:17 +0000 2020,""" sweetheart. but now i'm starting to worry, what if it's positive? what am i gonna do, stuck indoors for 2 weeks? i hate being indoors for more than a day. maybe i'll order some bright red and bright green paint, and decorate my kitchen. night darlin, see you""",0.23,0.17,0.61,0.05,0.33,0.62
42,prattprattpratt,Sat Nov 28 00:33:11 +0000 2020,' you know i love you too daughter and you know why i love all my girls i am such a proud mother ',0.35,0.0,0.65,0.04,0.55,0.41
43,prattprattpratt,Sat Nov 28 00:29:48 +0000 2020,' im jealous mom ',0.0,0.43,0.57,0.04,0.37,0.59
44,prattprattpratt,Sat Nov 28 00:29:44 +0000 2020,""" where the hell'd you go homie? wondering if you'd want to zoom onto my show and discuss the concept of how it says in the bible that if you profess to be christian you will be persecuted. """,0.03,0.06,0.91,0.05,0.58,0.37
45,prattprattpratt,Sat Nov 28 00:28:39 +0000 2020,' ohhh yes always your naughty sassy twin lol',0.44,0.0,0.56,0.05,0.4,0.55
46,prattprattpratt,Sat Nov 28 00:28:06 +0000 2020,' love you naughty twin. ',0.46,0.0,0.54,0.05,0.39,0.56
47,prattprattpratt,Sat Nov 28 00:27:57 +0000 2020,' . love you sis',0.51,0.0,0.49,0.06,0.41,0.53
48,prattprattpratt,Sat Nov 28 00:27:49 +0000 2020,' love u too!! ',0.55,0.0,0.46,0.03,0.36,0.6
49,prattprattpratt,Sat Nov 28 00:27:31 +0000 2020,' love you emily ',0.51,0.0,0.49,0.05,0.4,0.55
50,prattprattpratt,Sat Nov 28 00:25:34 +0000 2020,' always my beautiful birthday twin i am slowly coming back to sm as its been a hard week for me',0.16,0.06,0.78,0.02,0.5,0.47
51,prattprattpratt,Sat Nov 28 00:24:29 +0000 2020,"' woohoo, thank you my beautiful birthday twin sister. '",0.58,0.0,0.42,0.04,0.42,0.54
52,prattprattpratt,Sat Nov 28 00:20:15 +0000 2020,' top friends\n\n \n \n \n \n \n \n \n\n ',0.15,0.0,0.85,0.04,0.33,0.63
53,prattprattpratt,Fri Nov 27 23:44:36 +0000 2020,' beautiful!! such a pretty tree!! ',0.62,0.0,0.38,0.04,0.33,0.63
54,prattprattpratt,Fri Nov 27 22:32:21 +0000 2020,' i love it!!! how cute!! ',0.63,0.0,0.37,0.04,0.31,0.66
