ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
31,SamuelLJackson,Sun Nov 29 09:25:42 +0000 2020,"'we are a nation of haters. i feel like were extras in a real life movie, the kingsmen. it appears as if someone has planted a switch in our hearts not on our phonesthat makes us turn on each other in the blink of an eye. #cancelcancelculture #hatersgonnahate'",0.12,0.06,0.82,0.05,0.38,0.57
32,SamuelLJackson,Sun Nov 29 09:20:17 +0000 2020,'#throwback when khethiwe blew a chance of being recruited as an avenger but chose alcohol instead. ',0.09,0.0,0.91,0.03,0.38,0.58
33,SamuelLJackson,Sun Nov 29 09:16:48 +0000 2020,' #nowwatching the long kiss goodnight #geenadavis #samuelljackson - this will forever be one of my favorite movies!! ',0.27,0.0,0.73,0.03,0.38,0.59
34,SamuelLJackson,Sun Nov 29 09:06:09 +0000 2020,"' #purple symbolism trip out for you..\n\nsamuel l. jackson \n\nnow that youre home, feel free to \n\ngo the f# asleep\n\nafte'",0.15,0.0,0.85,0.05,0.35,0.6
35,SamuelLJackson,Sun Nov 29 09:01:20 +0000 2020,' #nowwatching the long kiss goodnight #geenadavis #samuelljackson - this will forever be one of my favorite movies!! ',0.27,0.0,0.73,0.03,0.38,0.59
36,SamuelLJackson,Sun Nov 29 08:53:59 +0000 2020,"' sir, can you also pls, give to some hungry families? thank you.'",0.26,0.0,0.74,0.06,0.39,0.55
37,SamuelLJackson,Sun Nov 29 08:43:19 +0000 2020,'on second thought....motherfucker your right. is the number 1 pick. ',0.12,0.0,0.89,0.07,0.22,0.71
38,SamuelLJackson,Sun Nov 29 08:32:06 +0000 2020,' good morning',0.59,0.0,0.41,0.05,0.14,0.81
39,SamuelLJackson,Sun Nov 29 08:14:13 +0000 2020,' its for me motherfucker',0.0,0.54,0.47,0.02,0.34,0.64
40,SamuelLJackson,Sun Nov 29 08:11:49 +0000 2020,' #nowwatching the long kiss goodnight #geenadavis #samuelljackson - this will forever be one of my favorite movies!! ',0.27,0.0,0.73,0.03,0.38,0.59
41,SamuelLJackson,Sun Nov 29 08:09:47 +0000 2020,' no samuel jackson! he has no range!',0.0,0.45,0.55,0.04,0.34,0.61
42,SamuelLJackson,Sun Nov 29 06:59:13 +0000 2020,' #nowwatching the long kiss goodnight #geenadavis #samuelljackson - this will forever be one of my favorite movies!! ',0.27,0.0,0.73,0.03,0.38,0.59
43,SamuelLJackson,Sun Nov 29 06:39:30 +0000 2020,' the long kiss goodnight is my christmas movie of choice 2020 #aintnobodytellyoudifferent',0.19,0.0,0.81,0.04,0.35,0.62
44,SamuelLJackson,Sun Nov 29 06:21:18 +0000 2020,' ese es hijo perdido de #samuelljackson ysobrino jajaja jajaja de all de curiepe lol lol jajaja jajaja',0.26,0.0,0.74,0.03,0.42,0.55
45,SamuelLJackson,Sun Nov 29 06:20:32 +0000 2020,' i just finished your masterclass amazing job and as an actor it was really insightful very helpful and i plan to apply this information in and out of the audition room and on set thank you again so so so so much',0.19,0.0,0.81,0.05,0.38,0.58
46,SamuelLJackson,Sun Nov 29 05:48:55 +0000 2020,'the only narrators/commentators are (in no particular order):\n\n \n\n \nand denzel. and david attenborough.',0.0,0.14,0.85,0.05,0.28,0.67
47,SamuelLJackson,Sun Nov 29 05:43:02 +0000 2020,' but i am very worried about the state of the civilization which produced that photograph of the white cop standing on',0.0,0.13,0.87,0.26,0.4,0.34
48,SamuelLJackson,Sun Nov 29 05:40:15 +0000 2020,"'but i am very worried about the state of the civilization which produced that photograph of the white cop standing on that negro womans neck in birmingham. -lorraine hansberry, as told via as james baldwin) in i am not your negro'",0.0,0.07,0.93,0.18,0.66,0.16
49,SamuelLJackson,Sun Nov 29 05:37:49 +0000 2020,' .... well master windu .. did u save grogu????',0.44,0.0,0.56,0.04,0.33,0.63
50,SamuelLJackson,Sun Nov 29 05:32:20 +0000 2020,""" i'm watching the fight, stop tweeting """,0.0,0.44,0.56,0.04,0.38,0.58
51,SamuelLJackson,Sun Nov 29 05:32:20 +0000 2020,' stop',0.0,0.69,0.31,0.04,0.52,0.44
52,SamuelLJackson,Sun Nov 29 05:23:33 +0000 2020,' now go back and watch f&amp;f 3:tokyo drift to make this look like an oscar nominated film... ',0.12,0.0,0.88,0.05,0.31,0.63
53,SamuelLJackson,Sun Nov 29 05:21:56 +0000 2020,' and should definitely do the commentary for all future fights. #tysonvsjones',0.17,0.17,0.65,0.04,0.34,0.62
54,SamuelLJackson,Sun Nov 29 05:21:46 +0000 2020,""" middle east as much as possible. and the fact is i'm not saying to be tolerant of white supremacists and neo nazis, i'm asking you to be tolerant of the blue collar manufacturing worker, or the suburban dad who owns a gun. people who aren't racists, just who have different values""",0.16,0.07,0.77,0.12,0.45,0.42
55,SamuelLJackson,Sun Nov 29 05:19:22 +0000 2020,' to commentate all sports and for commercials and that would be perfect!!!!',0.29,0.0,0.71,0.04,0.32,0.64
56,SamuelLJackson,Sun Nov 29 05:19:01 +0000 2020,'snoop funny. we just need on da mic \n\n#tysonjones\n#iiworlds ',0.24,0.0,0.76,0.05,0.45,0.5
57,SamuelLJackson,Sun Nov 29 05:18:56 +0000 2020,"'""all we need is doing commercials in this fight!"" #tysonvsjones '",0.0,0.25,0.75,0.05,0.39,0.57
58,SamuelLJackson,Sun Nov 29 05:18:44 +0000 2020,'i just wish was doing the commentary for this fight too lmao that would be literally the best',0.39,0.11,0.5,0.03,0.34,0.63
59,SamuelLJackson,Sun Nov 29 05:18:00 +0000 2020,""" or even the majority of them then how come so many aren't constantly preaching about how he is the real winner. most trump supporters are just average americans. many voted for him on his economic policies like with the usmca replacing nafta, or his policy of withdrawing from the""",0.17,0.0,0.83,0.06,0.37,0.57
60,SamuelLJackson,Sun Nov 29 05:17:06 +0000 2020,' when a desk says your not going to be president anymore lol.',0.19,0.0,0.81,0.05,0.41,0.54
61,SamuelLJackson,Sun Nov 29 05:16:08 +0000 2020,"' nothing sam, nothing is in my damn wallet.'",0.0,0.25,0.75,0.04,0.71,0.25
62,SamuelLJackson,Sun Nov 29 05:15:20 +0000 2020,""" it's almost like the most extreme of both sides is the most likely to be shown on news and social media as it's the part that gets the most clicks, and views. in reality most americans are more moderate. if all 70 million trump supporters were the type you see on twitter than""",0.09,0.0,0.91,0.04,0.37,0.59
63,SamuelLJackson,Sun Nov 29 05:05:29 +0000 2020,' so any chance mace windu shows up in the mandalorian?',0.19,0.0,0.81,0.04,0.39,0.58
64,SamuelLJackson,Sun Nov 29 04:58:30 +0000 2020,' when i watched it was on vhs lol',0.26,0.0,0.74,0.02,0.45,0.53
