ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
35,channingtatum,Sat Nov 28 10:12:46 +0000 2020,' there is nothing and i mean nothing as good as finishing the hardest job of my life. and then shaving my head and lettin',0.0,0.09,0.91,0.03,0.41,0.56
36,channingtatum,Sat Nov 28 10:08:22 +0000 2020,' since apparently yall dudes of the world still dont understand the difference between being #thirsty and being thirsty at 2am in #california im just #singing geesh *rolls her eyes * #harmony #music #latenighttwitter ',0.07,0.0,0.93,0.03,0.42,0.54
37,channingtatum,Sat Nov 28 09:40:06 +0000 2020,' rt se vuoi ricevere le domande in dm \n\n family &amp; friends \n \n \n &amp;',0.16,0.0,0.84,0.04,0.35,0.61
38,channingtatum,Sat Nov 28 09:29:16 +0000 2020,' i blame #magicmike just a smidge dude &amp; ive never even seen the movie yo maybe its cuz i live hours away from #hollywood but thats some messed up logic right there - im 52 always having ppl be 8-10 hurts like a mofo ',0.06,0.23,0.71,0.03,0.4,0.57
39,channingtatum,Sat Nov 28 09:19:45 +0000 2020,""" that's the spirit giving up on one, is giving up on ourselves as well ...""",0.42,0.0,0.58,0.03,0.45,0.52
40,channingtatum,Sat Nov 28 09:15:10 +0000 2020,"' \nthen i prayouremember the words u just said, + write yourself a happy ending;\nthis has/always will be how my story alwaysends.\ni will not give up everything iam, forthesake of ne1\n\nthe distance between us,\nwas put-here byou;\ni only speak the truth.'",0.14,0.0,0.86,0.05,0.36,0.59
41,channingtatum,Sat Nov 28 09:09:29 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
42,channingtatum,Sat Nov 28 09:02:52 +0000 2020,"' joy is the natural state of being, to embrace and lift up all who suffer, i and many did many rounds did this experience a million times, died a thousand deaths, to find there is no separation seen through the eyes of heart. you are welcome. &lt;&lt;&lt;&lt;'",0.24,0.14,0.61,0.07,0.29,0.65
43,channingtatum,Sat Nov 28 09:02:34 +0000 2020,""" to never be h ijacked into someone 'elses' story, giving my power of being away ... that is my soevereign choice, imagine, the struggle, it is some days, to feel the pain of the world and still choose joy because not to ignore, but to know in my deepest knowing .... &lt;&lt;&lt;""",0.1,0.07,0.83,0.03,0.4,0.56
44,channingtatum,Sat Nov 28 09:02:09 +0000 2020,"' wholy love ... that will be the experience we create by choice ... what we allow will continue, to take on the positive sight within duality ... my suffering create more suffering, as my joy ... will create more joy, i cannot control any other than the choices i make &gt;&gt;&gt;'",0.33,0.09,0.58,0.04,0.4,0.56
45,channingtatum,Sat Nov 28 09:01:46 +0000 2020,"' some descent to ascent some ascent to descent some just where sent ; ) my love as it is yours, as love is one the glue, where there we are never separated from source well connected, inside out ... we create our own story based upon fear-pain- lack- mind fragmented or &gt;&gt;&gt;'",0.2,0.04,0.76,0.04,0.32,0.63
46,channingtatum,Sat Nov 28 08:51:39 +0000 2020,"' feels like home right away, when noise turns into music my heart dances, thank u. '",0.4,0.0,0.6,0.03,0.41,0.56
47,channingtatum,Sat Nov 28 08:48:06 +0000 2020,' #domination in #jesuschrist #gbr95 ',0.0,0.19,0.81,0.04,0.33,0.63
48,channingtatum,Sat Nov 28 08:41:53 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
49,channingtatum,Sat Nov 28 08:28:58 +0000 2020,' rt se vuoi ricevere le domande in dm \n\n family &amp; friends \n \n \n &amp;',0.16,0.0,0.84,0.04,0.35,0.61
50,channingtatum,Sat Nov 28 08:24:59 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
51,channingtatum,Sat Nov 28 08:10:54 +0000 2020,' rt se vuoi ricevere le domande in dm \n\n family &amp; friends \n \n \n &amp;',0.16,0.0,0.84,0.04,0.35,0.61
52,channingtatum,Sat Nov 28 07:39:56 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
53,channingtatum,Sat Nov 28 07:24:50 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
54,channingtatum,Sat Nov 28 06:48:12 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
55,channingtatum,Sat Nov 28 06:33:48 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
56,channingtatum,Sat Nov 28 04:50:45 +0000 2020,' my best homie-my daughter-my life! you are the coolest person on the planet. ',0.24,0.0,0.76,0.03,0.48,0.49
57,channingtatum,Sat Nov 28 04:12:09 +0000 2020,' \n\n\nplease define free \ncan you come to florida soon ?!?!?! ',0.3,0.0,0.7,0.06,0.38,0.56
58,channingtatum,Sat Nov 28 04:04:48 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
59,channingtatum,Sat Nov 28 04:03:54 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
60,channingtatum,Sat Nov 28 03:28:46 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
61,channingtatum,Sat Nov 28 02:54:40 +0000 2020,' hq adam driver and #channingtatum attend the logan lucky euro premiere 08.21.17 ',0.18,0.0,0.82,0.04,0.31,0.65
