ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
43,lewishamilton,Sat Nov 28 23:49:06 +0000 2020,"' how tina turner said... ""simply the best""... '",0.34,0.0,0.66,0.04,0.31,0.65
44,lewishamilton,Sat Nov 28 23:48:57 +0000 2020,' 98th pole secured ',0.4,0.0,0.6,0.04,0.33,0.63
45,lewishamilton,Sat Nov 28 23:48:24 +0000 2020,' 98th pole secured ',0.4,0.0,0.6,0.04,0.33,0.63
46,lewishamilton,Sat Nov 28 23:46:29 +0000 2020,""" there's a difference between having luck which all drivers have then being so lucky that your main rival and team mate having the only engine failure and mechanical issues in your team.""",0.17,0.08,0.75,0.05,0.34,0.61
47,lewishamilton,Sat Nov 28 23:46:19 +0000 2020,' data show max was faster in all sectors in fp1 and fp2. albon qualifying in 4th support the fact redbull is the faster car this weekend. therefore max had under perform again.',0.08,0.0,0.92,0.05,0.31,0.63
48,lewishamilton,Sat Nov 28 23:45:45 +0000 2020,' 710 greyhounds killed on dog tracks in #uk in 2019. source: gbgb. race cars not dogs! sign the petition to #bangreyhoundra',0.0,0.19,0.81,0.13,0.17,0.7
49,lewishamilton,Sat Nov 28 23:45:22 +0000 2020,""" pole number 98 for - and here's how he did it, with a stormer of a lap under the lights in bahrain \n\n#bahraingp """,0.05,0.0,0.95,0.05,0.29,0.66
50,lewishamilton,Sat Nov 28 23:45:00 +0000 2020,' pole number 98 for after a qualifying masterclass in bahrain \n\nand that means another pirelli pole position award f',0.21,0.0,0.79,0.05,0.31,0.64
51,lewishamilton,Sat Nov 28 23:44:59 +0000 2020,' 98th pole secured ',0.4,0.0,0.6,0.04,0.33,0.63
52,lewishamilton,Sat Nov 28 23:44:55 +0000 2020,' pole number 98 for after a qualifying masterclass in bahrain \n\nand that means another pirelli pole position award f',0.21,0.0,0.79,0.05,0.31,0.64
53,lewishamilton,Sat Nov 28 23:44:53 +0000 2020,' fitting that bought princes gold leaf guitar. the proceeds from the sale went to princes charity the har',0.14,0.0,0.86,0.04,0.32,0.64
54,lewishamilton,Sat Nov 28 23:44:51 +0000 2020,"' for these final three races of the season, we are fortunate to not have the pressure on us anymore but that does not mea'",0.13,0.0,0.87,0.05,0.39,0.55
55,lewishamilton,Sat Nov 28 23:44:51 +0000 2020,"' for these final three races of the season, we are fortunate to not have the pressure on us anymore but that does not mea'",0.13,0.0,0.87,0.05,0.39,0.55
56,lewishamilton,Sat Nov 28 23:44:33 +0000 2020,' 98th pole secured ',0.4,0.0,0.6,0.04,0.33,0.63
57,lewishamilton,Sat Nov 28 23:44:33 +0000 2020,"' for these final three races of the season, we are fortunate to not have the pressure on us anymore but that does not mea'",0.13,0.0,0.87,0.05,0.39,0.55
58,lewishamilton,Sat Nov 28 23:44:07 +0000 2020,""" pole number 98 for - and here's how he did it, with a stormer of a lap under the lights in bahrain \n\n#bahraingp """,0.05,0.0,0.95,0.05,0.29,0.66
59,lewishamilton,Sat Nov 28 23:43:41 +0000 2020,' 98th pole secured ',0.4,0.0,0.6,0.04,0.33,0.63
60,lewishamilton,Sat Nov 28 23:43:40 +0000 2020,"' for these final three races of the season, we are fortunate to not have the pressure on us anymore but that does not mea'",0.13,0.0,0.87,0.05,0.39,0.55
61,lewishamilton,Sat Nov 28 23:43:38 +0000 2020,' qualifying top ten \n\nconfirmation of a 98th f1 pole position for \n\n#bahraingp #f1 ',0.11,0.0,0.89,0.04,0.32,0.65
