ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
40,arianagrande,Sat Nov 28 23:47:56 +0000 2020,' thank you sm bestie',0.39,0.0,0.61,0.05,0.37,0.58
41,arianagrande,Sat Nov 28 23:47:55 +0000 2020,"' congratulations 63rd #grammys best pop duo/group performance nominees: , , bad bunny (), '",0.34,0.15,0.51,0.04,0.31,0.65
42,arianagrande,Sat Nov 28 23:47:37 +0000 2020,"' congratulations 63rd #grammys best pop duo/group performance nominees: , , bad bunny (), '",0.34,0.15,0.51,0.04,0.31,0.65
43,arianagrande,Sat Nov 28 23:47:23 +0000 2020,'can wear her natural curly hair in her next video or performance ',0.17,0.0,0.83,0.03,0.53,0.43
44,arianagrande,Sat Nov 28 23:47:13 +0000 2020,' love you love god.',0.84,0.0,0.16,0.05,0.42,0.53
45,arianagrande,Sat Nov 28 23:47:11 +0000 2020,' . broke once again her own spotifys monthly-listeners record for a female artist in history (67.95 millio',0.0,0.14,0.86,0.04,0.43,0.53
46,arianagrande,Sat Nov 28 23:47:02 +0000 2020,' look who i bumped into at rehearsal :) ',0.25,0.0,0.75,0.04,0.41,0.55
47,arianagrande,Sat Nov 28 23:46:52 +0000 2020,"' congratulations 63rd #grammys best pop duo/group performance nominees: , , bad bunny (), '",0.34,0.15,0.51,0.04,0.31,0.65
48,arianagrande,Sat Nov 28 23:46:50 +0000 2020,' ready for the queeeeen !!!! cant wait for #mariahsmagicalchristmas dec 4th on ',0.22,0.0,0.78,0.03,0.29,0.67
49,arianagrande,Sat Nov 28 23:46:47 +0000 2020,' the top 2 spots on uk spotify are occupied by &amp; currently ',0.12,0.0,0.88,0.05,0.33,0.62
50,arianagrande,Sat Nov 28 23:46:44 +0000 2020,' i love this sm u r so talented ',0.51,0.0,0.49,0.04,0.38,0.59
51,arianagrande,Sat Nov 28 23:46:43 +0000 2020,"'i have a long list of things i would like to change ... i think, in general, i would like to change people\'s judgment. intolerance, meanness, considering people with two weights and two measures, misogyny, racism, sexism. ""\n- \n #arianagrande #arianators'",0.11,0.09,0.81,0.07,0.32,0.61
52,arianagrande,Sat Nov 28 23:46:39 +0000 2020,""" here's a timeline of #arianagrande and #justinbieber's friendship. \n\n""",0.24,0.0,0.76,0.07,0.28,0.65
53,arianagrande,Sat Nov 28 23:46:33 +0000 2020,""" hey &amp; , can you guys please play '#positions ' by i would love it so much!! """,0.37,0.0,0.63,0.04,0.42,0.53
54,arianagrande,Sat Nov 28 23:46:31 +0000 2020,""" here's a timeline of #arianagrande and #justinbieber's friendship. \n\n""",0.24,0.0,0.76,0.07,0.28,0.65
