ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
34,garyvee,Sat Nov 28 14:45:33 +0000 2020,"' my sister worked with tony out of a garage-like building in louisville, ky when he first started she was one of his first photo and layout execs. i shared the story of his passing with her this morning. so sad.'",0.05,0.09,0.86,0.04,0.47,0.49
35,garyvee,Sat Nov 28 14:45:11 +0000 2020,' \n \n\n\n\n\n#iso interest in this \n\n#getsome in 2020 ',0.25,0.0,0.75,0.04,0.33,0.63
36,garyvee,Sat Nov 28 14:45:07 +0000 2020,' \n \n\n\n\n\n#iso interest in this bruce smith \n\n#getsome in 2020',0.23,0.0,0.77,0.04,0.33,0.63
37,garyvee,Sat Nov 28 14:45:04 +0000 2020,' \n \n\n\n\n\n#iso interest in this 1991 pro line set!\n\n#getsome i',0.25,0.0,0.75,0.04,0.33,0.63
38,garyvee,Sat Nov 28 14:44:59 +0000 2020,' \n \n\n\n\n\n#iso interest in this \n\n#getsome in 2020 ',0.25,0.0,0.75,0.04,0.33,0.63
39,garyvee,Sat Nov 28 14:44:55 +0000 2020,' \n \n\n\n\n\n#iso interest in this contenders set!\n\n#getsome in 2',0.27,0.0,0.73,0.04,0.33,0.63
40,garyvee,Sat Nov 28 14:44:50 +0000 2020,' \n \n\n\n\n\n#iso interest in this \n\n#getsome in 20',0.27,0.0,0.73,0.04,0.33,0.63
41,garyvee,Sat Nov 28 14:44:45 +0000 2020,'start painting ~ #masterpiece #success #painting #life #kingdom #motivation #royalcabinet ',0.56,0.0,0.44,0.04,0.36,0.61
42,garyvee,Sat Nov 28 14:44:42 +0000 2020,' \n \n\n\n\n\n#iso interest in this \n\n#getsome in 2020',0.27,0.0,0.73,0.04,0.33,0.63
43,garyvee,Sat Nov 28 14:44:34 +0000 2020,' \n \n\n\n\n\n#iso interest in this terry glenn rc! \n\n#getsome in',0.25,0.0,0.75,0.04,0.33,0.63
44,garyvee,Sat Nov 28 14:44:25 +0000 2020,' \n \n\n\n\n\n#iso interest in this nfl wives set!\n\n#getsome in 20',0.25,0.0,0.75,0.04,0.33,0.63
45,garyvee,Sat Nov 28 14:44:18 +0000 2020,' \n \n\n\n\n\n#iso interest in this insert set!\n\n#getsome in 2020',0.27,0.0,0.73,0.04,0.33,0.63
46,garyvee,Sat Nov 28 14:44:15 +0000 2020,' \n \n\n\n\n\n#iso interest in this dream team set!\n\n#getsome in 2',0.37,0.0,0.63,0.04,0.33,0.63
47,garyvee,Sat Nov 28 14:44:10 +0000 2020,' \n \n\n\n\n\n#iso interest in this orlando cepeda /50\n\n#getsome i',0.25,0.0,0.75,0.04,0.33,0.63
48,garyvee,Sat Nov 28 14:44:01 +0000 2020,' \n \n\n\n\n\n#iso interest in this jeremiah jackson!\n\n#getsome in',0.29,0.0,0.71,0.04,0.33,0.63
49,garyvee,Sat Nov 28 14:43:58 +0000 2020,' \n \n\n\n\n\n#iso interest in this insert set!\n\n#getsome in 2020',0.27,0.0,0.73,0.04,0.33,0.63
50,garyvee,Sat Nov 28 14:43:52 +0000 2020,' \n \n\n\n\n\n#iso interest in this rc! \n\n#getsome in',0.29,0.0,0.71,0.04,0.33,0.63
51,garyvee,Sat Nov 28 14:43:45 +0000 2020,' \n \n\n\n\n\n#iso interest in this rc \n\n#getsome in',0.27,0.0,0.73,0.04,0.33,0.63
52,garyvee,Sat Nov 28 14:43:38 +0000 2020,' \n \n\n\n\n\n#iso interest in this \n\n#getsome in 2020 ',0.25,0.0,0.75,0.04,0.33,0.63
53,garyvee,Sat Nov 28 14:42:17 +0000 2020,"'the world lost a great person with a big heart! tony hsieh will be missed, but not forgotten. '",0.3,0.13,0.57,0.02,0.36,0.62
54,garyvee,Sat Nov 28 14:40:24 +0000 2020,"' i am at a complete loss of words, it saddens me to hear about losing a great individual. i am sad to hear loss of a friendship, i am sad to hear the loss of a family member, this is a real shocker, as it is the whole world that lost one of its biggest hearts and brightest minds.'",0.18,0.27,0.55,0.04,0.37,0.59
55,garyvee,Sat Nov 28 14:38:41 +0000 2020,' sorry to hear that gary.',0.0,0.21,0.79,0.04,0.36,0.6
56,garyvee,Sat Nov 28 14:32:42 +0000 2020,"' always says to add value, always says to give and rip nip he said life isnt about getting or vacationing at some point in life, knaw its about what you can give and how consistently you will give'",0.06,0.0,0.94,0.05,0.37,0.58
57,garyvee,Sat Nov 28 14:28:38 +0000 2020,' sorry for your loss gary..',0.0,0.47,0.53,0.06,0.3,0.64
58,garyvee,Sat Nov 28 14:23:13 +0000 2020,' i signed up for twitter solely to get more of your content. thanks for all you do. mad appreciation.',0.23,0.12,0.64,0.06,0.42,0.53
59,garyvee,Sat Nov 28 14:19:39 +0000 2020,"' im sort for your loss, gary! and all of our loss. he was an exceptional community-building and human.'",0.0,0.22,0.78,0.1,0.26,0.65
60,garyvee,Sat Nov 28 14:16:04 +0000 2020,"' i have been teaching his ideas for a few years now, the impact he has had on my happiness concept is huge. neve met him, his impact is still enormous and we will keep his ideas going. our hearts go out to his family. sad'",0.18,0.06,0.76,0.07,0.34,0.59
61,garyvee,Sat Nov 28 14:14:03 +0000 2020,' been picking up some new heat. getting ready for that psa sub. ',0.16,0.0,0.84,0.03,0.36,0.61
62,garyvee,Sat Nov 28 14:13:08 +0000 2020,' i remember zappos was one of our earliest clients. so sorry to hear this.',0.0,0.11,0.89,0.04,0.38,0.58
63,garyvee,Sat Nov 28 14:12:33 +0000 2020,"' terrible news, loved that guy...'",0.35,0.28,0.36,0.04,0.37,0.6
64,garyvee,Sat Nov 28 14:12:13 +0000 2020,"""i need to go public: i don't like garyvee's energy""",0.0,0.33,0.67,0.06,0.34,0.6
65,garyvee,Sat Nov 28 14:11:22 +0000 2020,' thanks mam',0.59,0.0,0.41,0.04,0.31,0.65
66,garyvee,Sat Nov 28 14:10:58 +0000 2020,' just heard about this. what a tragic loss. praying for his family.',0.14,0.3,0.56,0.05,0.34,0.61
67,garyvee,Sat Nov 28 14:09:01 +0000 2020,"' i had that one blog i posted, what was it about again? shoot.'",0.0,0.16,0.84,0.05,0.35,0.6
68,garyvee,Sat Nov 28 14:07:38 +0000 2020,' \n \n\n\n\n\n#iso interest in this top prospect #/99\n\nends tonigh',0.5,0.0,0.5,0.04,0.33,0.63
69,garyvee,Sat Nov 28 14:07:32 +0000 2020,"' hello mr. , i hope you be okay, i made an app that contain a lot of features,its social media app i spend 3 years work on that app, one of the features that you can post many image and videos and every 24 hours will automatically delete , i will be glad if you answer me.'",0.12,0.0,0.88,0.05,0.36,0.59
70,garyvee,Sat Nov 28 14:07:30 +0000 2020,' im so sorry for your loss.',0.0,0.45,0.55,0.06,0.36,0.58
71,garyvee,Sat Nov 28 14:07:29 +0000 2020,' \n \n\n\n\n\n#iso interest in this michael thomas rc\n\nends tonigh',0.25,0.0,0.75,0.04,0.33,0.63
72,garyvee,Sat Nov 28 14:07:26 +0000 2020,"' hello mr. , i hope you be okay, i made an app that contain a lot of features,its social media app i spend 3 years work on that app, one of the features that you can post many image and videos and every 24 hours will automatically delete , i will be glad if you answer me.'",0.12,0.0,0.88,0.05,0.36,0.59
73,garyvee,Sat Nov 28 14:07:21 +0000 2020,"' hello mr. , i hope you be okay, i made an app that contain a lot of features,its social media app i spend 3 years work on that app, one of the features that you can post many image and videos and every 24 hours will automatically delete , i will be glad if you answer me.'",0.12,0.0,0.88,0.05,0.36,0.59
74,garyvee,Sat Nov 28 14:07:16 +0000 2020,"' hello mr. , i hope you be okay, i made an app that contain a lot of features,its social media app i spend 3 years work on that app, one of the features that you can post many image and videos and every 24 hours will automatically delete , i will be glad if you answer me.'",0.12,0.0,0.88,0.05,0.36,0.59
75,garyvee,Sat Nov 28 14:07:10 +0000 2020,"' hello mr. , i hope you be okay, i made an app that contain a lot of features,its social media app i spend 3 years work on that app, one of the features that you can post many image and videos and every 24 hours will automatically delete , i will be glad if you answer me.'",0.12,0.0,0.88,0.05,0.36,0.59
76,garyvee,Sat Nov 28 14:07:03 +0000 2020,"' hello mr. , i hope you be okay, i made an app that contain a lot of features,its social media app i spend 3 years work on that app, one of the features that you can post many image and videos and every 24 hours will automatically delete , i will be glad if you answer me.'",0.12,0.0,0.88,0.05,0.36,0.59
77,garyvee,Sat Nov 28 14:04:37 +0000 2020,"'when i started at dyn gave me 3 goals:\n\n 1) upgrade from $20/year to enterprise account (dont lose them!)\n 2) meet \n 3) win as a client, mimic their company culture \n\nthe 3rd came after a tweet to tony. he helped change our path! '",0.13,0.0,0.87,0.04,0.37,0.59
78,garyvee,Sat Nov 28 14:02:52 +0000 2020,' sad indeed',0.0,0.61,0.39,0.04,0.33,0.63
