ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
35,TheEllenShow,Sat Nov 28 14:57:39 +0000 2020,' god???',0.72,0.0,0.28,0.04,0.33,0.63
36,TheEllenShow,Sat Nov 28 14:57:22 +0000 2020,' dirty lesbians preparing for the second resurrection and the lake of fire',0.0,0.33,0.68,0.04,0.28,0.68
37,TheEllenShow,Sat Nov 28 14:56:19 +0000 2020,' still laughing at this fucking great joke',0.67,0.0,0.33,0.1,0.9,0.01
38,TheEllenShow,Sat Nov 28 14:53:47 +0000 2020,""" i'm trying to be honest with my happiness\ndon't know why i'm bad at this, uh\nand i don't wanna sit in all my sadness\ni know it's a habit of mine""",0.1,0.1,0.81,0.02,0.46,0.51
39,TheEllenShow,Sat Nov 28 14:51:27 +0000 2020,"' last night was the last night of my past life\ngot me here like you could never figure me out\nlast night was the last time, was the last time\ni never let you figure me out'",0.07,0.0,0.93,0.03,0.45,0.52
40,TheEllenShow,Sat Nov 28 14:50:38 +0000 2020,"' my dad just turned 70, look at those moves he killed it i do not own the rights to this music '",0.0,0.17,0.83,0.06,0.35,0.59
41,TheEllenShow,Sat Nov 28 14:50:34 +0000 2020,' still laughing at this fucking great joke',0.67,0.0,0.33,0.1,0.9,0.01
42,TheEllenShow,Sat Nov 28 14:49:31 +0000 2020,"'there\'s a lot of bad stuff in the world so it\'s important to take time and be thankful for the good.\n\nhappy 1-year anniversary to ""actually no, that\'s not the truth ellen."" \n'",0.15,0.14,0.71,0.04,0.32,0.65
43,TheEllenShow,Sat Nov 28 14:49:22 +0000 2020,'happy saturday!\n ',0.67,0.0,0.33,0.04,0.33,0.63
44,TheEllenShow,Sat Nov 28 14:48:56 +0000 2020,' hallelujah oh hallelujah ',0.73,0.0,0.27,0.04,0.3,0.66
45,TheEllenShow,Sat Nov 28 14:47:01 +0000 2020,' crushing it! ',0.0,0.48,0.52,0.04,0.33,0.63
46,TheEllenShow,Sat Nov 28 14:46:58 +0000 2020,""" good luck to you! remember, if you don't get in, keep trying!! that's what i did. :)""",0.3,0.0,0.7,0.05,0.47,0.48
47,TheEllenShow,Sat Nov 28 14:45:07 +0000 2020,' my wish is for you to come to texas and if you love it vote republican or go back cali .. we dont want you and people like you changing our state to the shit show you left .. stay and respect it or keep on driving!!',0.28,0.02,0.7,0.13,0.74,0.13
48,TheEllenShow,Sat Nov 28 14:43:02 +0000 2020,"' im really struggling here. please anyone who reads this if at least 40 people could donate 1$ to my cashapp, i could get gr'",0.09,0.11,0.8,0.05,0.43,0.52
49,TheEllenShow,Sat Nov 28 14:40:58 +0000 2020,"'im really struggling here. please anyone who reads this if at least 40 people could donate 1$ to my cashapp, i could get groceries. im begging at this point $aceeelanda '",0.07,0.09,0.84,0.05,0.44,0.51
50,TheEllenShow,Sat Nov 28 14:40:41 +0000 2020,' [#] 171128 #bts in :-) #btsxellen ',0.25,0.0,0.75,0.04,0.33,0.63
51,TheEllenShow,Sat Nov 28 14:35:39 +0000 2020,' happy thanksgiving!!',0.68,0.0,0.32,0.04,0.33,0.63
52,TheEllenShow,Sat Nov 28 14:33:45 +0000 2020,' message from ellen \n\n#thanksgiving #thankful #12daysofgiveaways #justinbieber #gayleking #oprah #dianekeaton #aubreyp',0.25,0.0,0.75,0.04,0.32,0.64
53,TheEllenShow,Sat Nov 28 14:32:51 +0000 2020,' [#] 171128 #bts in :-) #btsxellen ',0.25,0.0,0.75,0.04,0.33,0.63
54,TheEllenShow,Sat Nov 28 14:32:48 +0000 2020,'awesome &amp; shetty talks is back.\nnew video coming out!!!\n#awesomeandshettytalks #beawesome #awesomeshetty \n\n \n \n\n#youtube #motivational #inspirational #india ',0.34,0.0,0.66,0.04,0.29,0.67
55,TheEllenShow,Sat Nov 28 14:32:40 +0000 2020,'please check out my sweet friend &amp; new song we need love its amazing ! #pleaseretweet #share godblessuall thanks ',0.63,0.0,0.37,0.03,0.34,0.63
56,TheEllenShow,Sat Nov 28 14:26:38 +0000 2020,' [#] 171128 #bts in :-) #btsxellen ',0.25,0.0,0.75,0.04,0.33,0.63
57,TheEllenShow,Sat Nov 28 14:26:01 +0000 2020,' [#] 171128 #bts in :-) #btsxellen ',0.25,0.0,0.75,0.04,0.33,0.63
58,TheEllenShow,Sat Nov 28 14:20:55 +0000 2020,""" if only bradley's arm was longer. best photo ever. #oscars """,0.28,0.0,0.72,0.03,0.36,0.61
59,TheEllenShow,Sat Nov 28 14:20:16 +0000 2020,' people retweet this!!! we need to tune in and get dj d3 on the live!! my boy d3 a star! no cap',0.0,0.13,0.87,0.05,0.36,0.59
60,TheEllenShow,Sat Nov 28 14:08:02 +0000 2020,'help is needed!!! ',0.54,0.0,0.46,0.05,0.33,0.62
61,TheEllenShow,Sat Nov 28 14:05:19 +0000 2020,' still laughing at this fucking great joke',0.67,0.0,0.33,0.1,0.9,0.01
62,TheEllenShow,Sat Nov 28 14:05:01 +0000 2020,' please see this tweet!!',0.42,0.0,0.58,0.04,0.33,0.63
63,TheEllenShow,Sat Nov 28 14:04:08 +0000 2020,' message from ellen \n\n#thanksgiving #thankful #12daysofgiveaways #justinbieber #gayleking #oprah #dianekeaton #aubreyp',0.25,0.0,0.75,0.04,0.32,0.64
64,TheEllenShow,Sat Nov 28 14:03:05 +0000 2020,'im still freaking out that himself from the sent me a cameo and knows and said my name. and he told me he loved me dreams do come true yall. god is good. #liesyoutell #notthistime',0.31,0.06,0.63,0.03,0.4,0.58
65,TheEllenShow,Sat Nov 28 14:00:14 +0000 2020,' message from ellen \n\n#thanksgiving #thankful #12daysofgiveaways #justinbieber #gayleking #oprah #dianekeaton #aubreyp',0.25,0.0,0.75,0.04,0.32,0.64
66,TheEllenShow,Sat Nov 28 13:59:43 +0000 2020,' please enjoy and playing #tastebuds. ',0.65,0.0,0.35,0.04,0.29,0.67
67,TheEllenShow,Sat Nov 28 13:58:17 +0000 2020,"'hey, wanna do some good this year? tell your broke/unemployed/underemployed/homeless viewers to mail their bills to clearly he was elected to not give a shit about americans and their needs!\n\n '",0.24,0.0,0.76,0.07,0.74,0.19
68,TheEllenShow,Sat Nov 28 13:57:00 +0000 2020,'message from ellen \n\n#thanksgiving #thankful #12daysofgiveaways #justinbieber #gayleking #oprah #dianekeaton #aubreyplaza #bryancranston #lilnasx #thequeensgambit #anyataylorjoy #alisonbrie #islafisher #ellendegeneres #ellen #theellenshow #ellenshow \n(source: ellentube) ',0.14,0.0,0.86,0.04,0.32,0.64
69,TheEllenShow,Sat Nov 28 13:55:23 +0000 2020,' what a gift you have ..thank you for sharing them with all of us !!!',0.41,0.0,0.59,0.1,0.44,0.46
70,TheEllenShow,Sat Nov 28 13:54:46 +0000 2020,' terrorist must surrender or smoked out.',0.0,0.44,0.56,0.04,0.33,0.63
