ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
30,Ninja,Sat Nov 28 16:52:17 +0000 2020,"'namjoon posed like a ninja, ""yeah, he\'s right. we are not your right hands. get lose!""\n\nyoongi pulled seokjin\'s costume, ""let me transform. where\'s my cat costume?""\n\n""oohh, yoongicchi!! it\'s in my white drawer.""\n\nyoongi took the costume and transformed like an anime girl.'",0.17,0.0,0.82,0.11,0.52,0.37
31,Ninja,Sat Nov 28 16:52:16 +0000 2020,"'umm yeah, the ninja headband stays on during sex'",0.22,0.0,0.78,0.02,0.53,0.45
32,Ninja,Sat Nov 28 16:52:14 +0000 2020,"' ""o trabalho duro vence o dom natural"" e com essas palavras que damos parabns ao nosso ninja mais esforado, o nosso somb'",0.1,0.0,0.9,0.04,0.33,0.63
33,Ninja,Sat Nov 28 16:52:08 +0000 2020,' i had a cat called nige he jumped onto the table and sniffed cocaine and we had to give him blowback to bring him down he was like a ninja across the floor',0.07,0.0,0.93,0.05,0.3,0.65
34,Ninja,Sat Nov 28 16:51:59 +0000 2020,' tem uns cara muito chato nos ancap e catlicos.\n\nprogressista o mais odiado porque a maior bolha.\na bolha dos bolsonarista tambm muito chata.\n\nmas os kpopper que s fazem spam de fancam so insuportveis. sempre que vejo insta block.',0.0,0.13,0.87,0.04,0.35,0.61
35,Ninja,Sat Nov 28 16:51:53 +0000 2020,' oh gosh! missed this. please share a link to the recording if possible. i know of many that will gain from this.',0.29,0.07,0.64,0.03,0.32,0.64
36,Ninja,Sat Nov 28 16:51:50 +0000 2020,"'black on black, lookin like a ninja in these shadow ones.'",0.2,0.0,0.8,0.08,0.37,0.54
37,Ninja,Sat Nov 28 16:51:50 +0000 2020,' ah middle-aged mutant ninja bigots heroes in a half bake',0.25,0.0,0.75,0.04,0.33,0.63
38,Ninja,Sat Nov 28 16:51:28 +0000 2020,' the unforgettable beauty of queen bint for sirie \n#missinternational2019 #elegantbeauty \nstylist \nassistant st',0.23,0.0,0.77,0.03,0.3,0.66
39,Ninja,Sat Nov 28 16:51:28 +0000 2020,"' you say master ninja... but if the game was easier on normal then would it be a problem that\'s what i struggle to understand, why does ""normal"" difficulty have to be hard?\n\non a first playthrough, playing on the easiest setting makes more sense to me, since you have no real skill'",0.14,0.18,0.67,0.03,0.51,0.46
40,Ninja,Sat Nov 28 16:51:27 +0000 2020,"' your mission, should you choose/decide to accept it. '",0.22,0.0,0.78,0.1,0.38,0.52
41,Ninja,Sat Nov 28 16:51:12 +0000 2020,""" my tweets and replies only go back to may '19 wth? guess you'll have to look.""",0.0,0.17,0.82,0.05,0.37,0.58
42,Ninja,Sat Nov 28 16:50:51 +0000 2020,"""since ninja came back out i think it's the appropriate time to repost this masterpiece i made """,0.22,0.0,0.78,0.04,0.34,0.63
43,Ninja,Sat Nov 28 16:50:46 +0000 2020,'body screaming help -_-',0.37,0.36,0.27,0.04,0.33,0.63
44,Ninja,Sat Nov 28 16:50:40 +0000 2020,"' ahhh nuts, the ninja gone and went discontinued on me. not that i could use it, not for probably another 3 years knowing cali :)'",0.0,0.08,0.92,0.03,0.36,0.61
45,Ninja,Sat Nov 28 16:50:37 +0000 2020,' spoken like a ninja...daddy long strokes',0.29,0.0,0.71,0.05,0.34,0.61
46,Ninja,Sat Nov 28 16:50:33 +0000 2020,' alright?',0.67,0.0,0.33,0.04,0.33,0.63
