ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
34,barackobama,Fri Nov 27 09:51:45 +0000 2020,' you are dealing with mafias covered with suit and smile doing nothing but ruining the hood citizen life',0.18,0.0,0.81,0.06,0.39,0.55
35,barackobama,Fri Nov 27 09:51:41 +0000 2020,""" thank you () for bringing truth, honor and respect back to america . i know you'll save america j""",0.49,0.0,0.51,0.27,0.21,0.52
36,barackobama,Fri Nov 27 09:51:30 +0000 2020,' on the would be a great way to send off 2020',0.27,0.0,0.73,0.04,0.3,0.66
37,barackobama,Fri Nov 27 09:50:54 +0000 2020,"' s sar malvagia ma un biden sano di mente, quindi che avrebbe seguito il suo programma elettorale bergogliano, sarebbe stato la fine del cristianesimo.'",0.07,0.0,0.93,0.04,0.38,0.58
38,barackobama,Fri Nov 27 09:50:46 +0000 2020,""" says some republicans drive message that 'white men are victims'\nbarack, you are a race baiter, you use race as a cudgle to create strife where there is none.\nrace relations are better after 4 years of \nthan 8 years of you. """,0.11,0.0,0.89,0.55,0.15,0.29
39,barackobama,Fri Nov 27 09:49:57 +0000 2020,' shame on any one were watching been able to save you but they chose to rob how cheap is that',0.08,0.26,0.67,0.05,0.38,0.56
40,barackobama,Fri Nov 27 09:49:35 +0000 2020,"' trump: ""don\'t let joe biden take credit for the vaccine... because i was the one for the vaccines."" with these words, trump admits that joe biden is the president-elect.'",0.15,0.0,0.85,0.03,0.35,0.62
41,barackobama,Fri Nov 27 09:49:09 +0000 2020,"' 1. avoiding the tacky way trump did it, should learn from trump as to credit-claiming. never go'",0.0,0.12,0.88,0.04,0.36,0.6
42,barackobama,Fri Nov 27 09:49:05 +0000 2020,' yup. if he had made baseless claims about electoral fraud. its called having principles.',0.0,0.21,0.79,0.03,0.37,0.6
43,barackobama,Fri Nov 27 09:48:28 +0000 2020,' wouldve barack obama acted like that incompetent psycho moron? no. so keep quiet henry.',0.12,0.3,0.58,0.04,0.38,0.58
44,barackobama,Fri Nov 27 09:48:05 +0000 2020,"' he demands respect he hasnt earned for the office of the presidency, while disrespecting &amp; presid'",0.16,0.0,0.84,0.04,0.3,0.66
45,barackobama,Fri Nov 27 09:46:57 +0000 2020,' dont let take credit for economy ... ',0.0,0.21,0.79,0.02,0.33,0.64
46,barackobama,Fri Nov 27 09:46:45 +0000 2020,""" europa debe ayudar! united nations? did you keep raul's number? sr felipe gonzalez, una llamada suya bastaria para resolver este problema y comenzar un dialogo""",0.22,0.0,0.78,0.05,0.35,0.6
47,barackobama,Fri Nov 27 09:46:40 +0000 2020,"'there were some other factors that influenced for a result, they announced and worried about deflation of the price, but foods-prices made people to leave, it caused tax increments and increments of the price, and it made their economical pandemic when #barackobama praised them.'",0.09,0.06,0.85,0.05,0.3,0.65
48,barackobama,Fri Nov 27 09:45:43 +0000 2020,""" this week's best sellers list features , , , , , """,0.26,0.0,0.74,0.04,0.32,0.64
