ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
56,borisjohnson,Fri Nov 27 09:53:27 +0000 2020,"' when this is all over, this government must be held to account for the way theyve handled this crisis. lack of ppe, withholding funds for the nhs, confusing the public with poor information and what to do. its been a farce'",0.0,0.29,0.71,0.03,0.33,0.64
57,borisjohnson,Fri Nov 27 09:53:27 +0000 2020,' 10 key questions. question 9. why has the government allowed the national broadcaster to create a climate of fear and',0.09,0.13,0.78,0.04,0.3,0.66
58,borisjohnson,Fri Nov 27 09:53:26 +0000 2020,' #boris you have been mentally castrated your days are numbered. one wrong decision after another. is it carrie pulling you',0.0,0.13,0.87,0.15,0.32,0.53
59,borisjohnson,Fri Nov 27 09:53:25 +0000 2020,""" monti (aged 8) wrote to me asking if father christmas will be able to deliver presents this year \n \ni've had lots of l""",0.11,0.0,0.89,0.03,0.35,0.63
60,borisjohnson,Fri Nov 27 09:53:22 +0000 2020,"' 10 key questions. question 6. why is the country in lockdown when there are no excess hospital admissions, no excess i'",0.0,0.18,0.82,0.04,0.32,0.63
61,borisjohnson,Fri Nov 27 09:53:22 +0000 2020,'worlds number 1 village idiot #diaperdon \nworlds number 2 village idiot #borisjohnson \nim sure we could have a top ten.',0.24,0.24,0.51,0.04,0.38,0.58
62,borisjohnson,Fri Nov 27 09:53:19 +0000 2020,' so underwhelmed they forgot everything else\n\n504 fewer childrens radiotherapy \n603 fewer childrens heart surgery',0.23,0.0,0.77,0.04,0.35,0.61
63,borisjohnson,Fri Nov 27 09:53:15 +0000 2020,"' i mean this actually really did happen. im not kidding. it really truly did. he ladies and gentleman, boys'",0.14,0.06,0.8,0.04,0.33,0.63
64,borisjohnson,Fri Nov 27 09:53:12 +0000 2020,' it feels more like a limbo bar contest ',0.24,0.0,0.76,0.05,0.33,0.62
65,borisjohnson,Fri Nov 27 09:53:10 +0000 2020,"""i've signed the petition calling on to tackle the climate emergency with the climate and ecological emergency bill to drastically reduce our emissions. will you add your name? #ceebill """,0.0,0.16,0.84,0.04,0.31,0.65
66,borisjohnson,Fri Nov 27 09:53:06 +0000 2020,""" well, that's sorted then!\ntime to walk away, boris!\neu threatens to walk out of brexit talks unless uk accepts demands """,0.2,0.1,0.7,0.04,0.34,0.62
67,borisjohnson,Fri Nov 27 09:52:58 +0000 2020,' can he just mow us down in machine gun fire instead then? over quicker and likely more humane.',0.0,0.22,0.78,0.06,0.31,0.63
68,borisjohnson,Fri Nov 27 09:52:52 +0000 2020,'what is it that is not understanding you clearly dont need phds to see this is normal for this time of year when flu types hit the elderly - yet they seem to have magically disappeared from the death rate charts ',0.0,0.22,0.78,0.05,0.35,0.6
