ID,Username,Data,Reply,Positive,Negative,Neutral,Hate,Offensive,Neither
32,GretaThunberg,Sat Nov 28 23:16:41 +0000 2020,' so very unhappy she seems. \ninnocence is thought charming because it offers delightful possibilities for exploitation.~\nm cooley',0.29,0.13,0.58,0.04,0.32,0.63
33,GretaThunberg,Sat Nov 28 23:15:57 +0000 2020,' which programm/app did you use ? and what do you think of the windy app ? my best',0.2,0.0,0.8,0.03,0.42,0.55
34,GretaThunberg,Sat Nov 28 23:15:25 +0000 2020,"' get her, seb. get that 16-year old, who exhibits more courage and intellect in the baby teeth she lost years ago than your whole lifes work combined. show them all were selfish, matierialistic gluttons that love capitalism and freedom of course. oh, and fish oil pills.'",0.25,0.09,0.67,0.05,0.4,0.55
35,GretaThunberg,Sat Nov 28 23:15:22 +0000 2020,' i love you man!',0.53,0.0,0.47,0.07,0.59,0.35
36,GretaThunberg,Sat Nov 28 23:15:08 +0000 2020,' no . ',0.0,0.42,0.58,0.04,0.37,0.59
37,GretaThunberg,Sat Nov 28 23:14:59 +0000 2020,' buy but buy locally support your local businesses thats what we should do dont support bezos at least not now',0.14,0.11,0.75,0.1,0.34,0.56
38,GretaThunberg,Sat Nov 28 23:13:56 +0000 2020,"' wow, greta you saved me!!! thank you for this! as a 42 year old, educated man, i really needed the wisdom of a little girl still in diapers. praise god for you; praise god!'",0.48,0.0,0.52,0.04,0.42,0.54
39,GretaThunberg,Sat Nov 28 23:13:53 +0000 2020,' no . ',0.0,0.42,0.58,0.04,0.37,0.59
40,GretaThunberg,Sat Nov 28 23:12:48 +0000 2020,' lol disney gave you purple haired screechers the big ole middle finger. about time. rosario and gina are killing it on mandolorian! let the tears flow',0.08,0.2,0.72,0.03,0.38,0.58
41,GretaThunberg,Sat Nov 28 23:11:03 +0000 2020,""" i just bought a bunch of stuff i needed, all made in the usa thank you very much. now, because i don't like being told what to do, i'm going to buy some shit i don't need just because you and your big mouth. like more ammo, a 3rd fishing pole and kc lights for my jeep.""",0.08,0.09,0.83,0.06,0.79,0.15
42,GretaThunberg,Sat Nov 28 23:10:47 +0000 2020,' school strike week 119. today is black friday. overconsumption is wrecking present and future living conditions and the',0.0,0.08,0.92,0.05,0.27,0.68
43,GretaThunberg,Sat Nov 28 23:09:06 +0000 2020,' cancel greta',0.0,0.5,0.5,0.04,0.33,0.63
44,GretaThunberg,Sat Nov 28 23:08:24 +0000 2020,' no . ',0.0,0.42,0.58,0.04,0.37,0.59
45,GretaThunberg,Sat Nov 28 23:06:46 +0000 2020,' kid like honestly stfu',0.65,0.0,0.35,0.12,0.42,0.47
46,GretaThunberg,Sat Nov 28 23:05:52 +0000 2020,' this also includes her bullshit. ',0.0,0.39,0.61,0.04,0.78,0.18
47,GretaThunberg,Sat Nov 28 23:03:40 +0000 2020,' school strike week 119. today is black friday. overconsumption is wrecking present and future living conditions and the',0.0,0.08,0.92,0.05,0.27,0.68
48,GretaThunberg,Sat Nov 28 23:02:47 +0000 2020,"' i just watched the movie #iamgreta with my wife and we both really liked it. so inspiring to see, what passi'",0.24,0.0,0.76,0.03,0.38,0.59
49,GretaThunberg,Sat Nov 28 23:00:36 +0000 2020,"' clearly, she doesnt understand how an economy works'",0.25,0.0,0.75,0.04,0.38,0.58
50,GretaThunberg,Sat Nov 28 23:00:31 +0000 2020,"' way to speak truth to power, sebastian.'",0.25,0.0,0.75,0.05,0.33,0.63
